PMCID,DOI,Field,Category,CopilotValue,HumanValue,CopilotHasNumericOrPercent,HumanHasNumericOrPercent,NumericOrPercentPresence,NumericOrPercentComparable,NumericMatch,PercentMatch,DirectNumericPercentMatch,CopilotMissingMode,HumanStrongNegative,NeiRelevant,NeiScore,NeiRule,CopilotYesNo,HumanYesNo,YesNoRelevant,YesNoComparable,YesNoScore,YesNoRule,CopilotUrlCount,HumanUrlCount,UrlRelevant,UrlComparable,UrlScore,UrlRule
PMC10174551,10.1371/journal.pcbi.1011001,dataset/provenance,dataset,"* **Data Source Name**:
  * **n9k-train**: Not enough information is available.
  * **n9k-novel**: Not enough information is available.
  * **gut**: Not enough information is available.
  * **skin**: Not enough information is available.
  * **oral**: Not enough information is available.
  * **marine**: Not enough information is available.
  * **plant**: Not enough information is available.
  * **UHGG**: Not enough information is available.
  * **TwinsUK**: Not enough information is available.
  * **Animal-gut**: Not enough information is available.
  * **Pinnell2019**: Not enough information is available.
  * **Mantri2021**: Not enough information is available.
  * **MarineMetagenomeDB**: Not enough information is available.
  * **CAMI2 marine**: https://frl.publisso.de/data/frl:6425521/marine/
  * **CAMI2 plant-associated**: https://frl.publisso.de/data/frl:6425521/plant_associated/
  * **TerrestrialMetagenomeDB**: Not enough information is available.

* **Total Data Points**:
  * **n9k-train**: 52.5M contigs.
  * **n9k-novel**: 6.8M contigs.
  * **gut**: 0.44M contigs.
  * **skin**: 0.32M contigs.
  * **oral**: 0.41M contigs.
  * **marine**: 1.0M contigs.
  * **plant**: 1.0M contigs.
  * **UHGG**: Not enough information is available.
  * **TwinsUK**: Not enough information is available.
  * **Animal-gut**: Not enough information is available.
  * **Pinnell2019**: Not enough information is available.
  * **Mantri2021**: Not enough information is available.
  * **MarineMetagenomeDB**: Not enough information is available.
  * **TerrestrialMetagenomeDB**: Not enough information is available.

* **Previous Use**:
  * **n9k-train**: No.
  * **n9k-novel**: No.
  * **gut**: No.
  * **skin**: No.
  * **oral**: No.
  * **marine**: No.
  * **plant**: No.
  * **UHGG**: Yes. Cited as [11].
  * **TwinsUK**: Yes. Cited as [27].
  * **Animal-gut**: Yes. Cited as [28].
  * **Pinnell2019**: Yes. Cited as [29].
  * **Mantri2021**: Yes. Cited as [30].
  * **MarineMetagenomeDB**: Yes. Cited as [31].
  * **TerrestrialMetagenomeDB**: No.
  * **CAMI2 marine**: Not enough information is available.
  * **CAMI2 plant-associated**: Not enough information is available.","An existing database was the primary source of the data - Release 202 of the Genome Taxonomy Database (GTDB).
-18,000 reference genomes from the database were selected for further use.
-From this database the authors created a synthetic dataset comprised of bacterial and archaeal genomes with the simulation software 'Metagenome read simulation of multiple synthetic communities' (https://github.com/nick-youngblut/MGSIM).
-Illumina ART read simulator was used to generate paired-end Illumina reads of length 100 or 150 using either the default “Illumina HiSeq 2500” error profile or the “HiSeq2500L150R1/2” error profile used in CAMISIM.
-Information detailed with parameters of the simulation in 'Table 1. Parameter values used in the simulation pipeline.'",True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,mixed,none,True,False,0.0,yesno_not_comparable,2,1,True,True,0.0,no_url_match
PMC10174551,10.1371/journal.pcbi.1011001,dataset/splits,dataset,"* **Number of Splits**: 3 (Training, Testing, Validation).
* **Split Counts**:
  * Train: 9000
  * Test: 9000
  * Validation: 900 (10% of the training set)
* **Class Distribution**:
  * Training: The dataset was balanced by randomly selecting a 10% subset of correctly assembled contigs at every training epoch, resulting in a positive sample rate of 24%.
  * Testing: Not enough information is available.
  * Validation: Not enough information is available.","18,000 total reference genomes selected from GTDB. Of these:
-Test: 9000 reference genomes used 
-Training: 9000 reference genomes used

10% of the training dataset was used as a validation set for the model selection.",True,True,True,True,True,True,True,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10174551,10.1371/journal.pcbi.1011001,dataset/redundancy,dataset,"* **Redundancy Methodology**: The authors split the dataset at the family taxonomic level to ensure that all genomes in the test dataset belonged to families not present in the training dataset. Additionally, at most 50 genomes per species were included in the reference genome pool, with genomes selected at random. The pool was also filtered by CheckM-estimated completeness (>= 90%) and contamination (<= 5%).

* **Independent Sets**: Yes. The authors explicitly stated that the split was even, with 9000 genomes used for both training and testing, and that the test dataset contained families not present in the training dataset.

* **Independence Enforcement**: The independence was enforced by splitting the dataset at the family taxonomic level and limiting the number of genomes per species. Additionally, the pool was filtered by CheckM-estimated completeness and contamination.","The sets were split from the original 18,000 using a family taxonomic level split to divide these into training and test.

For redundancy reduction, max 50 genomes per species were included to avoid overfitting.

Random genome selection was used to divide the test and training in alignment with the 50 genomes max per species. 

",True,True,True,True,True,False,True,other,False,False,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10174551,10.1371/journal.pcbi.1011001,optimization/parameters,optimization,"* **Parameter Count (p)**:
  * ResMiCo: 562,573

* **Architecture Selection**:
  * The hyperparameter search for selecting the best-performing ResMiCo architecture was done by evaluating each model’s performance on the validation set (i.e., randomly sampled 10% of the training set).
  * The following architectures were constructed and evaluated: a deep convolutional NN, a bidirectional recurrent NN with LSTM units, a bidirectional recurrent NN with GRU units, a transformer encoder, and a residual convolutional NN.
  * All models had roughly 0.5 million trainable weights and were trained on a subset of the n9k-train dataset (20%).
  * The residual convolutional neural network outperformed the other network architectures for all contig lengths and was thus selected for this work.
  * All subsequent hyperparameter optimizations were applied to this architecture only.
  * Due to resource limitations, not all combinations of hyperparameters were tested, but rather the most promising ones were selected iteratively. The number of residual blocks (RBs) and residual groups (RGs) were determined first, then other hyperparameter combinations were tested.","ResMiCo model has 562,573 parameters, of which 559,441 are trainable.",True,True,True,True,True,False,True,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10174551,10.1371/journal.pcbi.1011001,optimization/features,optimization,"* Number of Features (f): 14
  * The top 14 features were selected as input to the ResMiCo model. This is supported by the text: ""The top 14 features were selected as input to the ResMiCo model.""

* Training-Restricted Selection: Unclear
  * The text does not explicitly state whether feature selection was restricted to the training set only. It mentions using the n9k-novel dataset for SHAP analysis, but it is not clear if this dataset was used for feature selection or just for explanation purposes.","14 features as noted in 'Fig 3. Feature ranked by their importance.'.

Feature selection was performed and noted in a dedicated paper subsection. ",True,True,True,True,True,False,True,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10174551,10.1371/journal.pcbi.1011001,optimization/fitting,optimization,"* **p > N: No**
  * The model was trained on the n9k-train dataset for 50 epochs. The training dataset consists of 9,000 contigs (N=9000). The model architecture includes a final fully connected layer with 50 neurons and an output layer with 1 neuron. Assuming standard convolutional layers and typical deep learning practices, the total number of parameters (p) is likely to be significantly less than 9,000.

* **Over-fitting Evidence**:
  * Early Stopping: The model selection process involved saving the model with the highest AUPRC on the validation set (n9k-valid), which is 10% of the n9k-train dataset. This approach helps in preventing overfitting by stopping the training when the model performance on the validation set no longer improves.
  * Gradient Clipping: Gradients were clipped to a norm of 1 and a value of 0.5 during training, which helps in stabilizing the training process and preventing the model from overfitting.
  * Data Augmentation: The training dataset was balanced by randomly selecting a 10% subset of correctly assembled contigs at every training epoch, artificially increasing the positive sample rate to 24%. This helps in reducing the computational load and preventing overfitting.
  * Regularization: The use of an Adam optimizer with exponential decay of the learning rate when plateauing at evaluation acts as a form of regularization, helping to prevent overfitting.","Yes, p much larger than number of training points. Trainable Parameters (559,441) vs. Features (14).",True,True,True,True,False,False,False,other,False,False,0.0,no_nei_match,no,yes,True,True,0.0,yesno_mismatch,0,0,False,False,0.0,no_url_match
PMC10174551,10.1371/journal.pcbi.1011001,optimization/config,optimization,"* Configuration Source: The list of optimized hyper-parameters and the attempted values are provided in Table B in S1 Text. Source: Supplementary.
* Configuration Source: The ResMiCo model was built using TensorFlow. URL: http://download.tensorflow.org/paper/whitepaper2015.pdf | Not enough information is available.
* Configuration Source: The MGSIM tool is available at https://github.com/nick-youngblut/MGSIM. Not enough information is available.
* Configuration Source: The n9k-train and n9k-novel datasets are available at http://ftp.tue.mpg.de/ebio/projects/ResMiCo/. Not enough information is available.",The list of optimised hyperparameters and the attempted values are provided in Table B in S1 Text. (https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1011001#pcbi.1011001.s001). Unclear if further information available and this is unlikely based on the GitHub which is functionally in place to share reuse of the model vs considerations of sharing precise configuration information.  ,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,3,1,True,True,0.0,no_url_match
PMC10316696,10.1093/gigascience/giad044,dataset/provenance,dataset,"* **Data Source Name**:
  * **Breast Cancer Data**: TCGA Breast Invasive Carcinoma (BRCA) dataset from the UCSC Xena Browser.
  * **Gut Microbiome Data**: DeepPINK resource site.
  * **Pediatric Sepsis Data**: Eunice Kennedy Shriver National Institute of Child Health and Human Development Collaborative Pediatric Critical Care Research Network.

* **Total Data Points**:
  * **Breast Cancer Data**: N=1,218.
  * **Gut Microbiome Data**: N=98.
  * **Pediatric Sepsis Data**: N=281.

* **Previous Use**:
  * **Breast Cancer Data**: Yes. The dataset is publicly available and widely used in cancer research.
  * **Gut Microbiome Data**: Yes. The dataset was preprocessed and made available by the DeepPINK resource site, indicating prior use in related studies.
  * **Pediatric Sepsis Data**: No. The data is access-controlled and not yet deposited in the public domain.","We used a simulation data set, two public data, and one access-controlled data. Our simulation data are downloadable from our project website (https://github.com/ZhenjiangFan/DAG-deepVASE). TCGA breast invasive carcinoma (BRCA) data were downloaded from https://tcga.xenahubs.net, available under BRCA cohort, under gene expression RNAseq section, on IlluminaHiSeq (n=1,218) TCGA Hub. It consists of the gene expression RNAseq dataset (dataset ID: TCGA.BRCA.sampleMap/HiSeqV2) and the clinical phenotype dataset (dataset ID: TCGA.BRCA.sampleMap/BRCA_clinicalMatrix). To investigate the dietary effect of the human gut microbiome, we downloaded a cross-sectional data of 98 healthy volunteers from https://noble.gs.washington.edu/proj/DeepPINK/ that preprocessed the data set.",True,True,True,True,True,False,True,other,False,False,0.0,no_nei_match,mixed,none,True,False,0.0,yesno_not_comparable,0,3,True,False,0.0,no_url_match
PMC10316696,10.1093/gigascience/giad044,optimization/encoding,optimization,"* **Data Encoding Method: Nutrient Data**
  * Nutrient values were normalized using the residual method to adjust for caloric intake and then standardized.
  * Data were log-ratio transformed to remove the sum-to-1 constraint and then centralized.
  * 0s were replaced with 0.5 before converting the data to a compositional form.

* **Data Encoding Method: Pediatric Sepsis Data**
  * Features with a missing rate higher than 20% and highly correlated features (Pearson’s correlation coefficient > 0.6) were removed.
  * Samples with any missing data were dropped.
  * Log transformation (log10) was employed to address the high right-skewness of the clinical data.

* **Data Encoding Method: Breast Cancer Data**
  * Gene expression data were obtained in log2(x + 1)–transformed RSEM normalized count.
  * Genes were selected based on their expression variation, without further normalization.
  * ERBB2 was added to the selected gene set due to its important role in human malignancies.

* **Data Encoding Method: Gut Microbiome Data**
  * Nutrient values were normalized using the residual method to adjust for caloric intake and then standardized.
  * Data were log-ratio transformed to remove the sum-to-1 constraint and then centralized.
  * 0s were replaced with 0.5 before converting the data to a compositional form.","All the inputs have been normalized into the range [-1, 1] for fairness.",True,True,True,True,True,False,True,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10316696,10.1093/gigascience/giad044,optimization/parameters,optimization,"* **Parameter Count (p)**:
  * Not enough information is available.

* **Architecture Selection**:
  * The model architecture was selected based on a design principle where the number of neurons in each hidden layer is equal to the number of input features. For example, for simulation data with 100 features, a deep neural network (DNN) with multiple layers of 100 neurons was used. This design was followed to implement the methods reported in the study.","Parameters	Value
Activation function	Rectified linear unit (ReLU)
Initial weight values	Glorot normal intializer
Regularization	𝐿1−𝑟𝑒𝑔𝑢𝑙𝑎𝑟𝑖𝑧𝑎𝑡𝑖𝑜𝑛
Optimization	Adam optimization
Loss function	Mean of squares of errors (MSE)
FDR control rate	0.05
",True,True,True,True,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10316696,10.1093/gigascience/giad044,optimization/features,optimization,"* Number of Features (f): 100
  * The paper states that the simulation data consists of 100 features, and the DNN models used multiple layers of 100 neurons, which corresponds to the number of input features.

* Training-Restricted Selection: Unclear
  * The paper does not explicitly state whether feature selection was restricted to the training set only. There is no mention of nested cross-validation or any specific measures to prevent data leakage.","We used a simulation data set, two public data, and one access-controlled data. Our simulation data are downloadable from our project website (https://github.com/ZhenjiangFan/DAG-deepVASE). TCGA breast invasive carcinoma (BRCA) data were downloaded from https://tcga.xenahubs.net, available under BRCA cohort, under gene expression RNAseq section, on IlluminaHiSeq (n=1,218) TCGA Hub. It consists of the gene expression RNAseq dataset (dataset ID: TCGA.BRCA.sampleMap/HiSeqV2) and the clinical phenotype dataset (dataset ID: TCGA.BRCA.sampleMap/BRCA_clinicalMatrix). To investigate the dietary effect of the human gut microbiome, we downloaded a cross-sectional data of 98 healthy volunteers from https://noble.gs.washington.edu/proj/DeepPINK/ that preprocessed the data set.",True,True,True,True,False,False,False,other,False,False,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,0,3,True,False,0.0,no_url_match
PMC10316696,10.1093/gigascience/giad044,optimization/regularization,optimization,"* **Regularization Techniques**:
  * L1-regularization
  * Sparsity penalties for associations between continuous variables, between a continuous and a categorical variable, and between categorical variables (λcc, λcd, λdd, respectively)",We used 𝐿1−𝑟𝑒𝑔𝑢𝑙𝑎𝑟𝑖𝑧𝑎𝑡𝑖𝑜𝑛 with the regularization parameter set to O(√(2logp/n)).,True,True,True,True,True,False,True,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10316696,10.1093/gigascience/giad044,evaluation/method,evaluation,"**Evaluation Strategy**:
* **Simulation Data**: The method was evaluated using simulated datasets with varying degrees of nonlinearity (complete-nonlinear and partial-nonlinear scenarios). Each dataset consisted of 10,000 samples with either 40 or 100 variables, half of which were true associations and the other half were false associations.
* **Public Datasets**: The method was also evaluated on public datasets, including TCGA breast cancer data and gut microbiome data. The TCGA breast cancer data consisted of 1,218 samples with gene expression RNAseq and clinical phenotype datasets. The gut microbiome data included 98 healthy volunteers.
* **Access-Controlled Data**: Additionally, the method was evaluated on access-controlled data of pediatric sepsis. A downsampled (70%) version of this dataset was made available for reproducibility.",10-fold cross validation,True,True,True,True,False,False,False,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10367125,10.1093/gigascience/giad054,dataset/provenance,dataset,"* **Data Source Name**:
  * iDNA-MS dataset: Not enough information is available.

* **Total Data Points**:
  * 6mA Training Set: N=96,527
  * 6mA Test Set: N=96,527
  * 4mC Training Set: N=7,899
  * 5hmC Training Set: N=1,172
  * 5hmC Test Set: N=1,172
  * 4mC Test Set: N=1,840

* **Previous Use**:
  * iDNA-MS dataset: Not enough information is available.","Data source: iDNA-MS (Lv, Hao, et al. ""iDNA-MS: an integrated computational tool for detecting DNA modification sites in multiple genomes."" Iscience 23.4 (2020): 100991.)
Data are in classes,the data statistics for positive samples and negative samples in both training dataset and test dataset can be found in supplementary file of published paper.
",True,True,True,True,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10367125,10.1093/gigascience/giad054,dataset/splits,dataset,"* **Number of Splits**: 2 (Training, Test)

* **Split Counts**:
  * 6mA: Train: 112,367, Test: 112,367
  * 4mC: Train: 7,899, Test: 7,898

* **Class Distribution**:
  * 6mA Training Set:
    * T. thermophile: 53,800 (pos), 53,800 (neg)
    * A. thaliana: 15,937 (pos), 15,937 (neg)
    * H. sapiens: 9,168 (pos), 9,168 (neg)
    * Xoc. BLS256: 8,608 (pos), 8,608 (neg)
    * D. melanogaster: 5,596 (pos), 5,596 (neg)
    * C. elegans: 3,981 (pos), 3,981 (neg)
    * C. equisetifolia: 3,033 (pos), 3,033 (neg)
    * S. cerevisiae: 1,893 (pos), 1,893 (neg)
    * Tolypocladium: 1,690 (pos), 1,690 (neg)
    * F. vesca: 1,551 (pos), 1,551 (neg)
    * R. chinensis: 300 (pos), 300 (neg)
  * 6mA Test Set:
    * T. thermophile: 53,800 (pos), 53,800 (neg)
    * A. thaliana: 15,936 (pos), 15,936 (neg)
    * H. sapiens: 9,167 (pos), 9,167 (neg)
    * Xoc. BLS256: 8,607 (pos), 8,607 (neg)
    * D. melanogaster: 5,595 (pos), 5,595 (neg)
    * C. elegans: 3,980 (pos), 3,980 (neg)
    * C. equisetifolia: 3,033 (pos), 3,033 (neg)
    * S. cerevisiae: 1,893 (pos), 1,893 (neg)
    * Tolypocladium: 1,689 (pos), 1,689 (neg)
    * F. vesca: 1,551 (pos), 1,551 (neg)
    * R. chinensis: 299 (pos), 299 (neg)
  * 4mC Training Set:
    * F. vesca: 7,899 (pos), 7,899 (neg)
  * 4mC Test Set:
    * F. vesca: 7,898 (pos), 7,898 (neg)","The ratio of training and test set is 1:1.
Validation set is generated by sampling 20% training dataset.
The distribution of data types in the training and test sets is same.",True,True,True,True,False,False,False,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10367125,10.1093/gigascience/giad054,optimization/parameters,optimization,"* **Parameter Count (p)**:
  * BERT: 110M
  * DistilBERT: 40% the size of BERT (approximately 44M)
  * ALBERT: Not enough information is available
  * ELECTRA: Not enough information is available
  * XLNet: Not enough information is available

* **Architecture Selection**:
  * Not enough information is available","Here is the models' parameter:
Model Number of parameters
MuLan-Methyl-BERT 105,242,882
MuLan-Methyl-DistilBERT 62,714,114
MuLan-Methyl-ALBERT 11,045,122
MuLan-Methyl-XLNet 111,934,466
MuLan-Methyl-ELECTRA 29,336,578",True,True,True,True,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10367125,10.1093/gigascience/giad054,evaluation/measure,evaluation,"Performance Metrics:
* AUC
* Accuracy
* F1
* Recall
* AUPR
* Precision
* MCC","MuLan-Methyl is evaluated by the following evaluation metrics: AUC, Accuracy, F1-score, Recall, and AUPR.
",True,True,True,True,True,False,True,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10441000,10.1093/gigascience/giad057,dataset/provenance,dataset,"* **Data Source Name**:
  * MyChem Data: BioThings API collection
  * SemMedDB Data: Semantic MEDLINE Database (SemMedDB)
  * NDF-RT Data: National Drug File–Reference Terminology (VHA)
  * RepoDB Data: Blavatnik Institute at Harvard Medical School

* **Total Data Points**:
  * MyChem Data: 30,458
  * SemMedDB Data: 8,266
  * NDF-RT Data: 8,540
  * RepoDB Data: 2,865
  * Shared: 4,497
  * Total Data Points: N=67,626

* **Previous Use**:
  * MyChem Data: Not enough information is available
  * SemMedDB Data: Not enough information is available
  * NDF-RT Data: Not enough information is available
  * RepoDB Data: Not enough information is available","The data (drug-disease pairs) used for training our KGML-xDTD model were collected from four high-quality and NLP-derived data sources: MyChem Data, SemMedDB Data, NDF-RT Data, and RepoDB Data. All of these are public datasets; please see a more detailed description in our paper ""KGML-xDTD: A Knowledge Graph-based Machine Learning Framework for Drug Treatment Prediction and Mechanism Description"".

The data are categorized into classes, with 21,437 positive cases and 33,189 negative cases.

The data are in classes
  ",True,True,True,True,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10441000,10.1093/gigascience/giad057,dataset/splits,dataset,"* **Number of Splits**: 3 (Training, Validation, Test)

* **Split Counts**:
  * Train: 8
  * Test: 1
  * Validation: 1

* **Class Distribution**:
  * The splits are based on drug-disease pairs for each unique drug. For example, if a drug has 10 known diseases, 8 pairs are in the training set, 1 pair in the validation set, and 1 pair in the test set. Not enough information is available on the class distribution within each split.","They are 26,552 negative cases and 17,149 positive cases in the training set.
There are 3,318 negative cases and 2,143 positive cases in the validation set.
There are 3,319 negative cases and 2,145 positive cases in the validation set.

The drug class distribution in the training set and test set are similar. We plotted their distribution in Figure 7. in the paper.",True,True,True,True,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10441000,10.1093/gigascience/giad057,dataset/redundancy,dataset,"* **Redundancy Methodology**: The authors removed all existing drug-disease edges in the RTX-KG2 knowledge graph (KG) during KG reprocessing. This means the model can only use other potential graph connections (e.g., similar neighborhood) between drugs and diseases for prediction. The authors also mention that their data split strategy does not result in data leakage between the training set and test set, as some drugs in the training/test set might have similar neighborhood topology structure, but these features are what the model depends on for predictions.

* **Independent Sets**: No. The authors acknowledge that some drugs in the training/test set might have similar neighborhood topology structure, which could potentially lead to overlaps. However, they argue that this does not constitute data leakage because these features are used for predictions.

* **Independence Enforcement**: Not enough information is available. The authors do not provide specific details on the filters or logical rules used during partitioning to enforce independence between the training and test sets.","We split the data into training, validation, and test sets where the drug-disease pairs of each unique drug are randomly split according to a ratio of 8:1:1. For example, let’s say drugA has 10 known diseases that it treats (e.g., drugA-disease1, . . . , drugA-disease10), 8 pairs are randomly split into the training set, 1 pair is to the validation set, 1 pair to the test set. 

The drug-disease pairs in the training set and test set are independent, with no overlap. 

There is no such drug class distribution analysis reported in the previous dataset that is similar to ours.


",True,True,True,True,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,no,no,True,True,1.0,yesno_match,0,0,False,False,0.0,no_url_match
PMC10441000,10.1093/gigascience/giad057,optimization/encoding,optimization,"* **Data Encoding Method: GraphSAGE with PubMedBERT Embeddings**
  * The authors optimized GraphSAGE to capture neighborhood information by encouraging similar embeddings for neighbor nodes and distinct embeddings for non-neighbor nodes. This was achieved through random walks to collect neighborhood information and training the model to maximize a node's similarity with its neighbor nodes.
  * For node attribute information, the authors utilized PubMedBERT, a pre-trained language model designed for biomedical texts, to generate node attribute embeddings. These embeddings were created based on the concatenation of the node's name and category, then compressed to 100 dimensions using Principal Component Analysis (PCA) to reduce memory usage.
  * The final GraphSAGE embeddings for each node contain information regarding both graph topology and node attributes. These embeddings were then concatenated for drug-disease pairs and used as input for a Random Forest model to classify each pair into one of the ""not treat"", ""treat"", or ""unknown"" classes.
  * ""Treat"" and ""not treat"" drug-disease pairs were obtained from four data sources. ""Unknown"" drug-disease pairs were generated through negative sampling, replacing the drug or disease identifier in each ""treat"" pair with a random identifier to create new pairs not appearing in the ""treat"" or ""not treat"" classes.","Each node in the biomedical knowledge graph is encoded into 512 numeric embedding through the PubMedBERT model and GraphSage. For each drug-disease pair, their embeddings are concatenated and used as input for a Random Forest model to predict drug repurposing.",True,True,True,True,False,False,False,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10441000,10.1093/gigascience/giad057,optimization/fitting,optimization,"* **p > N: No**

  The authors mention that they used a small subset of 1,000 pairs for certain evaluations, but they also ran experiments with the complete dataset. This suggests that the training set size (N) is likely larger than the parameter count (p), although the exact numbers are not provided.

* **Over-fitting Evidence**: Not enough information is available

  The provided context does not discuss specific techniques used to prevent overfitting, such as Dropout, Early Stopping, or regularization.",The training data is larger than p but the underfitting problem was ruled out via the setting of using maximum depth of 35 and the number of tress of 200 in the random forest.,True,True,True,True,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10441000,10.1093/gigascience/giad057,model/duration,model,"* Execution Time: Training: 2 weeks | Inference: 25.42 seconds/input.
* Hardware Used: Quadro RTX 8000 GPU card (48GB VRAM).",A single representative prediction ran on a desktop PC needs only 409 ms.,True,True,True,True,False,False,False,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
PMC10441000,10.1093/gigascience/giad057,evaluation/measure,evaluation,"**Performance Metrics:**

* **Drug Repurposing Prediction (DRP) Model:**
  * Accuracy
  * Macro F1 score
  * Mean Reciprocal Rank (MRR)
  * Hit@1
  * Hit@3
  * Hit@5

* **Mechanism of Action Prediction (MOA) Model:**
  * Mean Reciprocal Rank (MRR)
  * Hit@1
  * Hit@3
  * Hit@5
  * Path comparison with DrugMechDB-based MOA paths in case studies","The accuracy, Macro F1 score, MRR, Hit@K are reported as performance metrics, They are all common evaluation metrics used for the goal of drug repurposing prediction based on the biomedical knowledge graph.",True,True,True,True,True,False,True,other,False,False,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,0,0,False,False,0.0,no_url_match
